GEOID_2010,poverty,total,som_total,other_lang_total,other_very_well,other_less,geometry
53033020500,16.9,7699,0,201,167,34,"list(c(-122.324151, -122.323924, -122.318534, -122.313145, -122.309088, -122.302133, -122.302185, -122.303, -122.30332, -122.302053, -122.302321, -122.304245, -122.303637, -122.307344, -122.308092, -122.310328, -122.310326, -122.315608, -122.317513, -122.318088, -122.318865, -122.318825, -122.322729, -122.324175, -122.324151, 47.759547, 47.748592, 47.748526, 47.74846, 47.748076, 47.74833, 47.749846, 47.750158, 47.752646, 47.754138, 47.756997, 47.758391, 47.759365, 47.761465, 47.763008, 47.764082, 
47.764576, 47.76641, 47.768042, 47.767951, 47.76671, 47.763171, 47.763207, 47.7614, 47.759547))"
53033020600,10.399113294960001,3756.6796778043,0,363.9689653236,189.983800581,173.9851647426,"list(c(-122.340332, -122.340292, -122.340082, -122.337397, -122.328864, -122.323924, -122.324151, -122.324175, -122.322729, -122.3236, -122.329634, -122.33502, -122.336409, -122.340423, -122.340332, 47.759614, 47.757799, 47.74871, 47.748714, 47.748572, 47.748592, 47.759547, 47.7614, 47.763207, 47.763215, 47.76325, 47.763271, 47.763267, 47.763255, 47.759614))"
53033020700,20.1,4140,0,390,140,250,"list(c(-122.354933, -122.354606, -122.352775, -122.354513, -122.3546, -122.354415, -122.353243, -122.345602, -122.340082, -122.340292, -122.340332, -122.340423, -122.351227, -122.354378, -122.356085, -122.354933, 47.761803, 47.759272, 47.755944, 47.751368, 47.749429, 47.749245, 47.748669, 47.74869, 47.74871, 47.757799, 47.759614, 47.763255, 47.763223, 47.764548, 47.764269, 47.761803))"
53033020800,13.19299847824,4495.5390303296,0,106.1391606896,19.839095456,86.3000652336,"list(c(-122.386365739395, -122.380241, -122.382430918528, -122.381761, -122.375841, -122.373429, -122.369564, -122.36504, -122.3555, -122.3546, -122.354513, -122.352775, -122.354606, -122.354933, -122.356085, -122.358821, -122.366609, -122.369449, -122.373125, -122.377226, -122.377215, -122.377373, -122.380391, -122.384435, -122.386365739395, 47.7634181382978, 47.758519, 47.7489018927086, 47.748708, 47.748564, 47.749151, 47.75281, 47.754219, 47.750114, 47.749429, 47.751368, 47.755944, 47.759272, 
47.761803, 47.764269, 47.765047, 47.765119, 47.765689, 47.768604, 47.770252, 47.768407, 47.764378, 47.761447, 47.763421, 47.7634181382978))"
53033020900,15.00700152176,3533.4609696704,0,95.8608393104,95.160904544,0.6999347664,"list(c(-122.382675, -122.376385, -122.374880205322, -122.360931, -122.355572, -122.345211, -122.345452, -122.345602, -122.353243, -122.354415, -122.3546, -122.354513, -122.352775, -122.354606, -122.354933, -122.356085, -122.358821, -122.366609, -122.369449, -122.373125, -122.377226, -122.377215, -122.377373, -122.380391, -122.384435, -122.386365739395, -122.380241, -122.382430918528, -122.382675, 47.74783, 47.73844, 47.7341639717333, 47.734139, 47.734129, 47.734127, 47.741418, 47.74869, 47.748669, 
47.749245, 47.749429, 47.751368, 47.755944, 47.759272, 47.761803, 47.764269, 47.765047, 47.765119, 47.765689, 47.768604, 47.770252, 47.768407, 47.764378, 47.761447, 47.763421, 47.7634181382978, 47.758519, 47.7489018927086, 47.74783))"
53033021000,31.50088670504,5998.3203221957,0,67.0310346764,36.016199419,31.0148352574,"list(c(-122.345452, -122.345211, -122.336983, -122.335926, -122.324734, -122.323589, -122.323703, -122.323924, -122.324151, -122.324175, -122.322729, -122.3236, -122.329634, -122.33502, -122.336409, -122.340423, -122.340332, -122.340292, -122.340082, -122.345602, -122.345452, 47.741418, 47.734127, 47.734133, 47.734134, 47.734061, 47.734052, 47.741313, 47.748592, 47.759547, 47.7614, 47.763207, 47.763215, 47.76325, 47.763271, 47.763267, 47.763255, 47.759614, 47.757799, 47.74871, 47.74869, 47.741418
))"
53033021100,21.3,4356,0,187,131,56,"list(c(-122.323703, -122.323589, -122.315443, -122.31275, -122.310048, -122.301955, -122.302037, -122.302085, -122.302133, -122.309088, -122.313145, -122.318534, -122.323924, -122.323703, 47.741313, 47.734052, 47.733975, 47.73395, 47.733919, 47.733828, 47.741062, 47.744703, 47.74833, 47.748076, 47.74846, 47.748526, 47.748592, 47.741313))"
53033021300,13.2,4207,202,212,212,0,"list(c(-122.302037, -122.301955, -122.29652, -122.292435, -122.289753, -122.274397, -122.274368, -122.269808, -122.269937, -122.273537, -122.276137, -122.274137, -122.277799, -122.279447, -122.283058, -122.284829, -122.285721, -122.286404, -122.286926, -122.290673, -122.291346, -122.291293, -122.296697, -122.297298, -122.302085, -122.302037, 47.741062, 47.733828, 47.733784, 47.733751, 47.733732, 47.733732, 47.73349, 47.733477, 47.73412, 47.73702, 47.73972, 47.74502, 47.749317, 47.749678, 47.74777, 
47.748263, 47.746848, 47.744543, 47.74579, 47.747166, 47.748253, 47.744582, 47.744643, 47.74465, 47.744703, 47.741062))"
53033021400,19.1,4097,0,0,0,0,"list(c(-122.310328, -122.308092, -122.307344, -122.303637, -122.304245, -122.302321, -122.302053, -122.30332, -122.303, -122.302185, -122.302133, -122.302085, -122.297298, -122.296697, -122.291293, -122.291346, -122.290673, -122.286926, -122.286404, -122.285721, -122.284829, -122.283058, -122.279447, -122.277799, -122.274137, -122.269637, -122.27496, -122.276413, -122.280489, -122.28388, -122.285587, -122.289876, -122.291874, -122.291755, -122.293176, -122.298967, -122.301078, -122.305242, -122.306274, 
-122.306725, -122.309641, -122.310326, -122.310328, 47.764082, 47.763008, 47.761465, 47.759365, 47.758391, 47.756997, 47.754138, 47.752646, 47.750158, 47.749846, 47.74833, 47.744703, 47.74465, 47.744643, 47.744582, 47.748253, 47.747166, 47.74579, 47.744543, 47.746848, 47.748263, 47.74777, 47.749678, 47.749317, 47.74502, 47.74972, 47.753222, 47.753572, 47.756472, 47.760058, 47.760249, 47.762737, 47.762885, 47.759922, 47.760746, 47.76118, 47.76287, 47.764269, 47.764318, 47.764394, 47.764261, 47.764576, 
47.764082))"
53033021500,14.12237227212,5060.4440670552,0,0.3845148678,0.3845148678,0,"list(c(-122.290329, -122.289826, -122.286655, -122.283847, -122.285515, -122.28388, -122.285587, -122.289876, -122.291874, -122.291755, -122.293176, -122.298967, -122.301078, -122.305242, -122.306274, -122.306725, -122.309641, -122.310326, -122.310328, -122.308092, -122.307344, -122.303637, -122.304245, -122.302321, -122.302053, -122.30332, -122.303, -122.302185, -122.302133, -122.302085, -122.297298, -122.296697, -122.291293, -122.291346, -122.290673, -122.286926, -122.286404, -122.285721, -122.284829, 
-122.283058, -122.279447, -122.277799, -122.274137, -122.269637, -122.26699, -122.264088, -122.25937, -122.249849, -122.249751, -122.249636, -122.249594, -122.249442, -122.248534, -122.24922, -122.251108, -122.253777, -122.253166, -122.260683, -122.267047, -122.271033, -122.286863, -122.290087, -122.290329, 47.775848, 47.774411, 47.772024, 47.767192, 47.764012, 47.760058, 47.760249, 47.762737, 47.762885, 47.759922, 47.760746, 47.76118, 47.76287, 47.764269, 47.764318, 47.764394, 47.764261, 47.764576, 
47.764082, 47.763008, 47.761465, 47.759365, 47.758391, 47.756997, 47.754138, 47.752646, 47.750158, 47.749846, 47.74833, 47.744703, 47.74465, 47.744643, 47.744582, 47.748253, 47.747166, 47.74579, 47.744543, 47.746848, 47.748263, 47.74777, 47.749678, 47.749317, 47.74502, 47.74972, 47.752125, 47.754828, 47.754411, 47.754353, 47.758377, 47.761541, 47.76261, 47.767489, 47.771678, 47.773289, 47.774614, 47.774615, 47.777059, 47.777083, 47.777087, 47.777095, 47.777322, 47.777349, 47.775848))"
53033021600,20.07671110588,5011.2266037548,0,62.6154851322,62.6154851322,0,"list(c(-122.270286, -122.269469, -122.269492, -122.269315, -122.267495, -122.265046, -122.264273, -122.264241, -122.263889, -122.262076, -122.262326, -122.262907, -122.264088, -122.25937, -122.249849, -122.249751, -122.249636, -122.249594, -122.249442, -122.248534, -122.24922, -122.251108, -122.253777, -122.253166, -122.260683, -122.267047, -122.271033, -122.270286, 47.776033, 47.773949, 47.772945, 47.769326, 47.768509, 47.768044, 47.767524, 47.766231, 47.762169, 47.76025, 47.758348, 47.757847, 47.754828, 
47.754411, 47.754353, 47.758377, 47.761541, 47.76261, 47.767489, 47.771678, 47.773289, 47.774614, 47.774615, 47.777059, 47.777083, 47.777087, 47.777095, 47.776033))"
53033021700,21.87929641884,9608.7259573739,0,490.8732134898,464.8732134898,26,"list(c(-122.249849, -122.250006, -122.244659, -122.241184, -122.240763, -122.239361, -122.23918, -122.241932, -122.242177, -122.238275, -122.237156, -122.23718, -122.237331, -122.223993, -122.2188, -122.218452, -122.217505, -122.215272, -122.213212, -122.210926, -122.20784, -122.207846, -122.207677, -122.209112, -122.210993, -122.21341, -122.210466, -122.209838, -122.21031, -122.20969, -122.210358, -122.209496, -122.203769, -122.203795, -122.204045, -122.203333, -122.205825, -122.20629, -122.206987, 
-122.207034, -122.216935, -122.2232, -122.227607, -122.233039, -122.238371, -122.241624, -122.243776, -122.249393, -122.249939, -122.253166, -122.253777, -122.251108, -122.24922, -122.248534, -122.249442, -122.249594, -122.249636, -122.249751, -122.249849, 47.754353, 47.751692, 47.7516, 47.751559, 47.75152, 47.750479, 47.746481, 47.746206, 47.740691, 47.740628, 47.739928, 47.737022, 47.73338, 47.733213, 47.733163, 47.734032, 47.733564, 47.733037, 47.732343, 47.731089, 47.730818, 47.733008, 47.739315, 
47.740352, 47.741954, 47.74825, 47.747923, 47.748659, 47.751128, 47.752147, 47.75395, 47.757133, 47.759104, 47.760234, 47.761889, 47.762531, 47.762611, 47.765693, 47.773182, 47.77649, 47.776602, 47.776686, 47.776745, 47.776816, 47.7769, 47.77695, 47.776961, 47.77704, 47.777043, 47.777059, 47.774615, 47.774614, 47.773289, 47.771678, 47.767489, 47.76261, 47.761541, 47.758377, 47.754353))"
53033021802,14.8,6190,0,0,0,0,"list(c(-122.206987, -122.20629, -122.205825, -122.203333, -122.204045, -122.203795, -122.203769, -122.199187, -122.195939, -122.190365, -122.189683, -122.188952, -122.184745, -122.180423, -122.179718, -122.175959, -122.174587, -122.173684, -122.169057, -122.168202, -122.16451, -122.161489, -122.158637, -122.156512, -122.153699, -122.153239, -122.149666, -122.149072, -122.142151, -122.142104, -122.145868, -122.149183, -122.152403, -122.152654, -122.152697, -122.149516, -122.145012, -122.142331, -122.140294, 
-122.133862, -122.13195, -122.133128, -122.130351, -122.130411, -122.134119, -122.134156, -122.131578, -122.131834, -122.153842, -122.154444, -122.166746, -122.169443, -122.170033, -122.186782, -122.19121, -122.191489, -122.196282, -122.207034, -122.206987, 47.773182, 47.765693, 47.762611, 47.762531, 47.761889, 47.760234, 47.759104, 47.757734, 47.754824, 47.753384, 47.754041, 47.756065, 47.756846, 47.757231, 47.757756, 47.757345, 47.757072, 47.757143, 47.754785, 47.75387, 47.749062, 47.747973, 47.74561, 
47.74472, 47.742495, 47.740596, 47.736301, 47.736343, 47.736266, 47.738499, 47.74223, 47.747106, 47.74971, 47.750481, 47.75153, 47.751626, 47.751212, 47.753259, 47.752675, 47.752285, 47.754935, 47.756781, 47.757371, 47.759774, 47.759766, 47.761577, 47.762369, 47.776046, 47.776196, 47.7762, 47.776249, 47.776259, 47.77626, 47.776394, 47.776408, 47.776416, 47.776424, 47.77649, 47.773182))"
53033021803,14.6,5742,19,33,33,0,"list(c(-122.223389, -122.218025, -122.218578, -122.22012, -122.220646, -122.220687, -122.212958, -122.21341, -122.210466, -122.209838, -122.21031, -122.20969, -122.210358, -122.209496, -122.203769, -122.203795, -122.204045, -122.203333, -122.205825, -122.20629, -122.206987, -122.207034, -122.216935, -122.2232, -122.223215, -122.223389, 47.758515, 47.758466, 47.756055, 47.754899, 47.75266, 47.752467, 47.749933, 47.74825, 47.747923, 47.748659, 47.751128, 47.752147, 47.75395, 47.757133, 47.759104, 47.760234, 
47.761889, 47.762531, 47.762611, 47.765693, 47.773182, 47.77649, 47.776602, 47.776686, 47.765795, 47.758515))"
53033021804,15.0038720372,5218.56326278,2,69.019360186,67.019360186,2,"list(c(-122.210993, -122.209112, -122.207677, -122.207846, -122.200849, -122.195185, -122.189622, -122.188346, -122.186922, -122.186684, -122.185204, -122.184904, -122.184745, -122.183878, -122.183997, -122.184627, -122.189368, -122.189616, -122.191388, -122.191489, -122.196282, -122.207034, -122.206987, -122.20629, -122.205825, -122.203333, -122.204045, -122.203795, -122.203769, -122.209496, -122.210358, -122.20969, -122.21031, -122.209838, -122.210466, -122.21341, -122.210993, 47.741954, 47.740352, 
47.739315, 47.733008, 47.733024, 47.733045, 47.733077, 47.733049, 47.742854, 47.751739, 47.75617, 47.756611, 47.756846, 47.75918, 47.760371, 47.761779, 47.768669, 47.768618, 47.776249, 47.776416, 47.776424, 47.77649, 47.773182, 47.765693, 47.762611, 47.762531, 47.761889, 47.760234, 47.759104, 47.757133, 47.75395, 47.752147, 47.751128, 47.748659, 47.747923, 47.74825, 47.741954))"
53033021903,20.1,6431,0,195,195,0,"list(c(-122.189714, -122.187632, -122.18554, -122.182814, -122.180079, -122.179786, -122.175823, -122.174815, -122.172138, -122.171772, -122.166878, -122.164256, -122.164287, -122.171934, -122.173778, -122.175533, -122.175556, -122.175584, -122.175618, -122.181585, -122.181521, -122.181521, -122.181514, -122.184144, -122.184217, -122.185872, -122.184714, -122.185976, -122.185036, -122.189108, -122.190051, -122.189714, 47.722269, 47.718406, 47.714809, 47.710281, 47.705097, 47.703987, 47.703956, 47.703986, 
47.707804, 47.708723, 47.711382, 47.715014, 47.71864, 47.718572, 47.718557, 47.718535, 47.721052, 47.725809, 47.731253, 47.731245, 47.733314, 47.733365, 47.733756, 47.73287, 47.732831, 47.731622, 47.730798, 47.729053, 47.72578, 47.72571, 47.725776, 47.722269))"
53033021904,18,5599,0,17,17,0,"list(c(-122.175584, -122.175556, -122.175533, -122.173778, -122.171934, -122.164287, -122.164256, -122.166878, -122.163035, -122.157601, -122.154259, -122.151561, -122.149497, -122.148487, -122.15013, -122.153033, -122.154035, -122.155735, -122.157434, -122.159127, -122.162341, -122.163893, -122.163889, -122.167859, -122.170936, -122.175618, -122.175584, 47.725809, 47.721052, 47.718535, 47.718557, 47.718572, 47.71864, 47.715014, 47.711382, 47.711462, 47.711675, 47.711378, 47.718617, 47.725662, 47.730241, 
47.732893, 47.732899, 47.732912, 47.732547, 47.730057, 47.729703, 47.729712, 47.730186, 47.730356, 47.73039, 47.731251, 47.731253, 47.725809))"
53033021905,11.5,5792,0,24,24,0,"list(c(-122.210993, -122.209112, -122.207677, -122.207846, -122.20784, -122.207813, -122.207807, -122.207784, -122.207756, -122.201309, -122.187632, -122.189714, -122.190051, -122.189108, -122.185036, -122.185976, -122.184714, -122.185872, -122.184217, -122.184144, -122.181514, -122.181521, -122.181521, -122.181585, -122.175618, -122.175624, -122.175573, -122.175358, -122.174937, -122.174179, -122.174762, -122.174367, -122.173884, -122.171993, -122.171619, -122.17393, -122.175469, -122.179614, -122.180296, 
-122.180423, -122.184745, -122.188952, -122.189683, -122.190365, -122.195939, -122.199187, -122.203769, -122.209496, -122.210358, -122.20969, -122.21031, -122.209838, -122.210466, -122.21341, -122.210993, 47.741954, 47.740352, 47.739315, 47.733008, 47.730818, 47.727019, 47.726168, 47.723121, 47.718483, 47.718487, 47.718406, 47.722269, 47.725776, 47.72571, 47.72578, 47.729053, 47.730798, 47.731622, 47.732831, 47.73287, 47.733756, 47.733365, 47.733314, 47.731245, 47.731253, 47.733116, 47.733922, 47.737093, 
47.743479, 47.751507, 47.754124, 47.754429, 47.754345, 47.753464, 47.753806, 47.754901, 47.755488, 47.756645, 47.75662, 47.757231, 47.756846, 47.756065, 47.754041, 47.753384, 47.754824, 47.757734, 47.759104, 47.757133, 47.75395, 47.752147, 47.751128, 47.748659, 47.747923, 47.74825, 47.741954))"
53033021906,7.2,5001,0,42,42,0,"list(c(-122.180423, -122.184745, -122.184904, -122.185204, -122.186684, -122.186922, -122.188346, -122.190051, -122.189108, -122.185036, -122.185976, -122.184714, -122.185872, -122.184217, -122.184144, -122.181514, -122.181521, -122.181521, -122.181585, -122.175618, -122.170936, -122.167859, -122.163889, -122.163893, -122.162341, -122.159127, -122.157434, -122.155735, -122.154035, -122.153033, -122.15013, -122.148487, -122.149497, -122.151561, -122.154259, -122.154385, -122.154008, -122.153397, -122.153224, 
-122.142613, -122.133645, -122.131931, -122.123333, -122.110871, -122.099926, -122.09299, -122.092811, -122.089588, -122.089187, -122.08857, -122.092196, -122.095069, -122.099557, -122.101232, -122.109543, -122.110546, -122.110169, -122.107516, -122.107277, -122.11002, -122.10966, -122.115281, -122.115233, -122.131978, -122.142151, -122.142104, -122.145868, -122.149183, -122.152403, -122.152654, -122.152697, -122.149516, -122.145012, -122.142331, -122.140294, -122.133862, -122.13195, -122.133128, 
-122.130351, -122.130411, -122.134119, -122.134156, -122.131578, -122.131834, -122.153842, -122.154444, -122.156233, -122.158404, -122.160903, -122.163294, -122.163933, -122.164, -122.167136, -122.169057, -122.173684, -122.174587, -122.175959, -122.179718, -122.180423, 47.757231, 47.756846, 47.756611, 47.75617, 47.751739, 47.742854, 47.733049, 47.725776, 47.72571, 47.72578, 47.729053, 47.730798, 47.731622, 47.732831, 47.73287, 47.733756, 47.733365, 47.733314, 47.731245, 47.731253, 47.731251, 47.73039, 
47.730356, 47.730186, 47.729712, 47.729703, 47.730057, 47.732547, 47.732912, 47.732899, 47.732893, 47.730241, 47.725662, 47.718617, 47.711378, 47.710149, 47.707823, 47.704748, 47.704285, 47.704074, 47.704019, 47.703992, 47.703904, 47.703811, 47.70372, 47.703073, 47.704472, 47.708251, 47.70917, 47.715501, 47.715257, 47.714321, 47.714504, 47.714512, 47.714542, 47.714448, 47.724657, 47.726889, 47.727441, 47.72989, 47.732759, 47.732824, 47.736259, 47.736275, 47.736266, 47.738499, 47.74223, 47.747106, 
47.74971, 47.750481, 47.75153, 47.751626, 47.751212, 47.753259, 47.752675, 47.752285, 47.754935, 47.756781, 47.757371, 47.759774, 47.759766, 47.761577, 47.762369, 47.776046, 47.776196, 47.7762, 47.768854, 47.762049, 47.759693, 47.758512, 47.758292, 47.758079, 47.756563, 47.754785, 47.757143, 47.757072, 47.757345, 47.757756, 47.757231))"
53033022001,13.396127962800001,5408.43673722,0,66.980639814,66.980639814,0,"list(c(-122.210993, -122.209112, -122.207677, -122.207846, -122.20784, -122.207813, -122.207807, -122.207784, -122.207756, -122.201309, -122.187632, -122.189714, -122.190051, -122.188346, -122.186922, -122.186684, -122.185204, -122.184904, -122.184745, -122.183878, -122.183997, -122.184627, -122.189368, -122.189616, -122.191388, -122.191489, -122.196282, -122.207034, -122.206987, -122.20629, -122.205825, -122.203333, -122.204045, -122.203795, -122.203769, -122.209496, -122.210358, -122.20969, -122.21031, 
-122.209838, -122.210466, -122.21341, -122.210993, 47.741954, 47.740352, 47.739315, 47.733008, 47.730818, 47.727019, 47.726168, 47.723121, 47.718483, 47.718487, 47.718406, 47.722269, 47.725776, 47.733049, 47.742854, 47.751739, 47.75617, 47.756611, 47.756846, 47.75918, 47.760371, 47.761779, 47.768669, 47.768618, 47.776249, 47.776416, 47.776424, 47.77649, 47.773182, 47.765693, 47.762611, 47.762531, 47.761889, 47.760234, 47.759104, 47.757133, 47.75395, 47.752147, 47.751128, 47.748659, 47.747923, 47.74825, 
47.741954))"
53033022003,16.2,5426,0,9,9,0,"list(c(-122.188346, -122.189622, -122.195185, -122.200849, -122.207846, -122.20784, -122.207813, -122.207807, -122.207784, -122.207756, -122.201309, -122.187632, -122.18554, -122.182814, -122.180079, -122.179786, -122.175823, -122.174815, -122.172138, -122.171772, -122.166878, -122.164256, -122.164287, -122.171934, -122.173778, -122.175533, -122.175556, -122.175584, -122.175618, -122.175624, -122.175573, -122.175358, -122.174937, -122.174179, -122.174762, -122.174367, -122.173884, -122.171993, -122.171619, 
-122.17393, -122.175469, -122.179614, -122.180296, -122.180423, -122.184745, -122.184904, -122.185204, -122.186684, -122.186922, -122.188346, 47.733049, 47.733077, 47.733045, 47.733024, 47.733008, 47.730818, 47.727019, 47.726168, 47.723121, 47.718483, 47.718487, 47.718406, 47.714809, 47.710281, 47.705097, 47.703987, 47.703956, 47.703986, 47.707804, 47.708723, 47.711382, 47.715014, 47.71864, 47.718572, 47.718557, 47.718535, 47.721052, 47.725809, 47.731253, 47.733116, 47.733922, 47.737093, 47.743479, 
47.751507, 47.754124, 47.754429, 47.754345, 47.753464, 47.753806, 47.754901, 47.755488, 47.756645, 47.75662, 47.757231, 47.756846, 47.756611, 47.75617, 47.751739, 47.742854, 47.733049))"
53033022005,21.808472563120002,4848.4028369864,0,33.0015129577,17.0015129577,16,"list(c(-122.21039, -122.209328, -122.208089, -122.208004, -122.207957, -122.186565, -122.182334, -122.182327, -122.181996, -122.179786, -122.180079, -122.182814, -122.18554, -122.187632, -122.201309, -122.207756, -122.20776, -122.207769, -122.207825, -122.20809, -122.208553, -122.210275, -122.210519, -122.21039, 47.704027, 47.704019, 47.702534, 47.702299, 47.700423, 47.700386, 47.700384, 47.70317, 47.703984, 47.703987, 47.705097, 47.710281, 47.714809, 47.718406, 47.718487, 47.718483, 47.717119, 47.716184, 
47.711227, 47.709763, 47.709344, 47.708234, 47.707704, 47.704027))"
53033022006,5.59152743688,4225.5971630136,0,0.9984870423,0.9984870423,0,"list(c(-122.21039, -122.209328, -122.208089, -122.208004, -122.207957, -122.186565, -122.182334, -122.182327, -122.181996, -122.197366, -122.197292, -122.202065, -122.203126, -122.203724, -122.207825, -122.20809, -122.208553, -122.210275, -122.210519, -122.21039, 47.704027, 47.704019, 47.702534, 47.702299, 47.700423, 47.700386, 47.700384, 47.70317, 47.703984, 47.703977, 47.70802, 47.710018, 47.709791, 47.711197, 47.711227, 47.709763, 47.709344, 47.708234, 47.707704, 47.704027))"
53033022101,15.6,5131,0,0,0,0,"list(c(-122.276137, -122.273537, -122.269937, -122.260836, -122.260836, -122.249818, -122.250199, -122.246889, -122.246493, -122.245686, -122.245212, -122.243134, -122.240394, -122.240617, -122.240487, -122.238135, -122.237331, -122.23718, -122.237156, -122.238275, -122.242177, -122.241932, -122.23918, -122.239361, -122.240763, -122.241184, -122.244659, -122.250006, -122.249849, -122.25937, -122.264088, -122.26699, -122.269637, -122.274137, -122.276137, 47.73972, 47.73702, 47.73412, 47.73402, 47.73572, 
47.735632, 47.737942, 47.733952, 47.733479, 47.73252, 47.731771, 47.732046, 47.733408, 47.73096, 47.729763, 47.729777, 47.73338, 47.737022, 47.739928, 47.740628, 47.740691, 47.746206, 47.746481, 47.750479, 47.75152, 47.751559, 47.7516, 47.751692, 47.754353, 47.754411, 47.754828, 47.752125, 47.74972, 47.74502, 47.73972))"
53033022102,11.9927006028,6682.9324109103,0,0,0,0,"list(c(-122.250006, -122.244659, -122.241184, -122.240763, -122.239361, -122.23918, -122.241932, -122.242177, -122.238275, -122.237156, -122.23718, -122.237331, -122.223993, -122.2188, -122.218452, -122.217505, -122.215272, -122.213212, -122.210926, -122.20784, -122.207846, -122.207677, -122.209112, -122.210993, -122.21341, -122.215213, -122.220909, -122.22629, -122.231346, -122.240736, -122.242537, -122.246841, -122.249849, -122.250006, 47.751692, 47.7516, 47.751559, 47.75152, 47.750479, 47.746481, 
47.746206, 47.740691, 47.740628, 47.739928, 47.737022, 47.73338, 47.733213, 47.733163, 47.734032, 47.733564, 47.733037, 47.732343, 47.731089, 47.730818, 47.733008, 47.739315, 47.740352, 47.741954, 47.74825, 47.748075, 47.751697, 47.752419, 47.752094, 47.75282, 47.754477, 47.753821, 47.754353, 47.751692))"
53033022201,22.8,4781,0,0,0,0,"list(c(-122.244136, -122.243317, -122.241241, -122.239526, -122.237222, -122.237076, -122.229406, -122.225463, -122.225421, -122.221114, -122.22125, -122.221272, -122.221295, -122.22241, -122.2232, -122.223993, -122.237331, -122.238135, -122.240487, -122.240617, -122.240394, -122.243134, -122.245212, -122.244136, 47.728028, 47.725517, 47.724785, 47.721732, 47.719738, 47.718897, 47.718798, 47.718676, 47.720521, 47.720421, 47.725581, 47.727388, 47.728326, 47.729397, 47.730036, 47.733213, 47.73338, 
47.729777, 47.729763, 47.73096, 47.733408, 47.732046, 47.731771, 47.728028))"
53033022202,34.6,7502,0,54,54,0,"list(c(-122.220475, -122.217142, -122.215245, -122.215741, -122.215773, -122.217842, -122.217944, -122.217995, -122.217028, -122.213318, -122.21039, -122.210519, -122.210275, -122.208553, -122.20809, -122.207825, -122.207769, -122.20776, -122.207756, -122.207784, -122.207807, -122.207813, -122.20784, -122.210926, -122.213212, -122.215272, -122.217505, -122.218452, -122.2188, -122.223993, -122.2232, -122.22241, -122.221295, -122.221272, -122.22125, -122.221114, -122.221113, -122.220475, 47.717508, 
47.716483, 47.717612, 47.714934, 47.711337, 47.711379, 47.707768, 47.705384, 47.705383, 47.705244, 47.704027, 47.707704, 47.708234, 47.709344, 47.709763, 47.711227, 47.716184, 47.717119, 47.718483, 47.723121, 47.726168, 47.727019, 47.730818, 47.731089, 47.732343, 47.733037, 47.733564, 47.734032, 47.733163, 47.733213, 47.730036, 47.729397, 47.728326, 47.727388, 47.725581, 47.720421, 47.720386, 47.717508))"
53033022203,15.1,5180,0,29,20,9,"list(c(-122.238011, -122.236917, -122.236539, -122.23451, -122.230177, -122.230482, -122.225692, -122.223075, -122.219205, -122.216735, -122.211939, -122.210383, -122.21039, -122.213318, -122.217028, -122.217995, -122.217944, -122.217842, -122.215773, -122.215741, -122.215245, -122.217142, -122.220475, -122.221113, -122.221114, -122.225421, -122.225463, -122.229406, -122.237076, -122.236312, -122.238198, -122.238011, 47.709368, 47.707456, 47.702552, 47.700484, 47.698303, 47.697962, 47.693944, 47.695572, 
47.697982, 47.69952, 47.701364, 47.703159, 47.704027, 47.705244, 47.705383, 47.705384, 47.707768, 47.711379, 47.711337, 47.714934, 47.717612, 47.716483, 47.717508, 47.720386, 47.720421, 47.720521, 47.718676, 47.718798, 47.718897, 47.715372, 47.711448, 47.709368))"
53033022300,25.7,2593,0,0,0,0,"list(c(-122.273491, -122.271923, -122.271223, -122.269138, -122.265263, -122.262323, -122.260725, -122.255062, -122.25105, -122.243423, -122.235261, -122.233572, -122.225692, -122.230482, -122.230177, -122.23451, -122.236539, -122.236917, -122.238011, -122.238198, -122.236312, -122.237076, -122.237222, -122.239526, -122.241241, -122.243317, -122.244136, -122.245212, -122.245686, -122.246493, -122.246889, -122.250199, -122.249818, -122.260836, -122.260836, -122.269937, -122.269808, -122.274368, -122.273491, 
47.726578, 47.720434, 47.718857, 47.714124, 47.708068, 47.704308, 47.702264, 47.696866, 47.693615, 47.689524, 47.688545, 47.689363, 47.693944, 47.697962, 47.698303, 47.700484, 47.702552, 47.707456, 47.709368, 47.711448, 47.715372, 47.718897, 47.719738, 47.721732, 47.724785, 47.725517, 47.728028, 47.731771, 47.73252, 47.733479, 47.733952, 47.737942, 47.735632, 47.73572, 47.73402, 47.73412, 47.733477, 47.73349, 47.726578))"
